,question_id,exam_id,content,tip_enabled,points
10,210,19,"Ricarda kaufte am 3.1.2009 in Konstanz einen Rucksack. An jenem Tag bekam man
1.45 Fr. für 1 Euro, sodass sie für ihren Rucksack 78.30 Fr. bezahlen musste.

a) Wie viel kostete der Rucksack umgerechnet in Euro?
b) Der Freund von Ricarda kaufte denselben Rucksack am 7.8.2009. Wie viele Franken musste er beim gleichen Rucksackpreis mehr bezahlen beim damaligen Wechselkurs von 1.56 Fr.?",0,1
11,211,20,"Maja wohnt und arbeitet in Rorschach. Sie besucht oft ihre Grossmutter im 153 km entfernten Olten und braucht dafür mit dem Auto 1.7 h. An diesem Sonntag möchte sie ihre Tante in Fribourg besuchen, weil diese Geburtstag hat.Wie viel Zeit muss sie einberechnen, um die 255 km bis Fribourg zurückzulegen, wenn sie durchschnittlich gleich schnell fährt wie zur Grossmutter nach Olten?",0,1
12,212,20,"Lara erhält 9.30 Fr. Taschengeld. Davon darf sie sich Kaugummis kaufen. Die gelben kosten 0.30 Fr. das Stück, die blauen 0.40 Fr. Sie kauft 15 gelbe Kaugummis. Wie viele von den blauen kann sie sich für den Rest des Taschengeldes noch kaufen?",0,1
13,213,20,"Vor Ostern wurden in der Konditorei Fretz 1‘360 kleine Osterhasen in zweierlei Schachteln abgepackt. Frau Fretz packte in die kleineren Schachteln je sechs Hasen, Herr Fretz in die grösseren Schachteln je acht Hasen. Frau Fretz benötigte pro Schachtel zwei Minuten, Herr Fretz drei Minuten. Beide arbeiteten gleich lange.
Wie viele Schachteln hat Frau Fretz abgepackt?",0,1
14,214,20,"Ein Schwimmbecken hat für kaltes und warmes Wasser zwei verschiedene Zuleitungen. Mit der Kaltwasserröhre allein kann das Becken in einer Stunde gefüllt werden. Mit der Warmwasserröhre allein dauert das Füllen des Beckens zwei Stunden.
Zu Beginn der Badesaison füllt der Bademeister das leere Becken. 24 Minuten nach dem Öffnen der beiden Röhren merkt er, dass das Wasser zu kalt ist und stellt die Kaltwasserröhre ab. Wie viele Minuten dauert es von diesem Zeitpunkt an, bis das Schwimmbecken gefüllt ist?",0,1
15,215,20,"Ein Brunnen fasst 1960 Liter Wasser und kann durch drei Röhren A, B und C gefüllt werden. Röhre B liefert pro Minute doppelt so viele Liter wie Röhre A, Röhre C pro Minute nur halb so viele Liter wie Röhre A.
a) Der leere Brunnen wird in 35 Minuten gefüllt. Wie viele Liter Wasser liefert jede Röhre pro Minute?
b) Der Brunnen ist leer. Um 12.00 Uhr werden alle Röhren geöffnet. Nach 20 Minuten fallen Röhre A und B aus. Wann ist der Brunnen voll?

Hier hat es zwei korrekte Antworten: Wähle die korrekte Antwort für a) und b).",0,1
16,216,20,"<p>Ein Trog fasst 960 Liter. Er wird durch drei Röhren gefüllt. Zwei Röhren liefern pro Minute je 12 Liter Wasser. Die dritte Röhre allein würde den Trog in 40 Min füllen. Die dritte Röhre ist zunächst 8 min lang verstopft. Während dieser Zeit fliesst nur aus den ersten zwei Röhren Wasser. Wie lange dauert es unter diesen Umständen, bis der Trog ganz gefüllt ist?</p>",0,1
0,217,20,"In einer Getränkefabrik wird Mineralwasser in Flaschen abgefüllt. Maschine 1 füllt 4400 Flaschen pro Stunde ab. Maschine 2 füllt 3200 Flaschen pro Stunde ab. Machine 3 füllt 2400 Flaschen pro Stunde ab. Um 7.30 Uhr wird Maschine 1 gestartet, um 7.45 Uhr Maschine 2 und um 8 Uhr Maschine 3. Um wie viel Uhr sind 35‘000 Flaschen abgefüllt?",0,1
1,218,20,Bauer Hürlimann hat 14 Pferde und 17 Kühe im Stall. Eine Kuh frisst doppelt so viel Heu wie ein Pferd. Der Heuvorrat von Bauer Hürlimann würde für 110 Tage reichen. Nach 30 tagen nimmt der Bauer zusätzlich sechs Kühe in seinen Stall auf. Wie lange reicht der Heuvorrat insgesamt?,0,1
2,219,20,Eine Bäckerei bestellt 16 Säcke zu je 2.5kg Weissmehl und 18 Säcke zu je 2kg Roggenmehl und bezahlt insgesamt 132 Fr. Dabei kosten 9kg Roggenmehl gleich viel wie 12kg Weissmehl. Wie teuer wird die nächste Bestellung von 20 Säcken Weissmehl und 15 Säcken Roggenmehl?,0,1
3,220,20,"Philipp hat vier ausgewachsene Meerschweinchen. Für sie reicht ein normaler Sack Futter drei Wochen. Neuerdings gibt es aber auch grosse Säcke, welche die Hälfte mehr enthalten. Zudem hat Philipp vier weitere Meerschweinchen als Feriengäste, zwei ausgewachsene und zwei junge. Die jungen fressen halb so viel wie die ausgewachsenen Meerschweinchen. Wie viele Tage reicht ein grosser Sack Futter für alle acht Meerschweinchen?",0,1
4,221,20,Sieben Maurer können ein Haus in 83 Tagen bauen. Elf Tage nach Beginn der Arbeit wird ein erster Maurer krank und nach vier weiteren Tagen ein zweiter. Beide Maurer können bis zur Fertigstellung des Hauses nicht mehr eingesetzt werden. Um wie viele Tage verzögert sich die Arbeit?,0,1
5,222,20,"13 Schüler können den Pausenplatz in h vom Schnee befreien. Wie lange dauert die ganze Arbeit, wenn nach h acht ältere Lehrer zu Hilfe kommen, von denen jeder aber nur halb so schnell arbeitet wie ein Schüler?",0,1
6,223,20,"Ricarda kaufte am 3.1.2009 in Konstanz einen Rucksack. An jenem Tag bekam man
1.45 Fr. für 1 Euro, sodass sie für ihren Rucksack 78.30 Fr. bezahlen musste.

a) Wie viel kostete der Rucksack umgerechnet in Euro?
b) Der Freund von Ricarda kaufte denselben Rucksack am 7.8.2009. Wie viele Franken musste er beim gleichen Rucksackpreis mehr bezahlen beim damaligen Wechselkurs von 1.56 Fr.?",0,1
7,224,21,"In einer Schneiderwerkstatt brauchen 21 Näherinnen 47 Tage für die Herstellung von Kostümen. Wie viele Tage dauert die Herstellung insgesamt, wenn nach 12 Arbeitstagen 6 Näherinnen ausfallen?",0,1
8,225,21,"Aus den Solarzellen auf dem Dach eines Einfamilienhauses wird eine Batterie geladen, die für neun Glühbirnen während 114 Stunden Strom liefert. Neuerdings steht in den beiden Kinderzimmern zusätzlich je eine Leseleuchte mit Energiesparlampe. Eine Glühbirne verbraucht gleich viel Strom wie vier Energiesparlampen. Wie viele Stunden reicht nun die Batterie für die neun Glühbirnen und die zwei Energiesparlampen?",0,1
9,226,21,"Jan und Tina fahren mit dem Velo auf dem gleichen Weg von A nach B. Sie starten gleichzeitig in A. Tina fährt auf der ganzen Strecke mit 25 km/H. Jan fährt die ersten 45 Minuten mit 30 km/h, danach nur noch mit 22 km/h bis B.

a) Wie weit sind die beiden nach 45 Minuten voneinander entfernt?

b) Berechne die Länge der Wegstrecke von A nach B, wenn beide gleichzeitig in B ankommen.

Hier hat es zwei korrekte Antworten: Wähle die korrekte Antwort für a) und b).",0,1
10,227,21,Andreas startet um 8.00 Uhr zu einer Velotour. Mit einer durchschnittlichen Geschwindigkeit von 15 km/H wäre er um 11.20 Uhr am Ziel. Er kommt aber bereits um 10.55 Uhr an und hat erst noch 15 Minuten gerastet. Mit welcher Durchschnittsgeschwindigkeit (in km/h) ist er gefahren?,0,1
11,228,21,"Von A nach B sind es 36 km. Florian fährt mit seinem Fahrrad von A nach B. Er legt die erste Streckenhälfte mit einer durchschnittlichen Geschwindigkeit von 30 km/h zurück, die zweite mit einer durchschnittlichen Geschwindigkeit von 20 km/h. Sandra fährt dieselbe Strecke mit gleich bleibender Geschwindigkeit und benötigt dafür genau so viel Zeit wie Florian. Mit welcher Geschwindigkeit fährt Sandra?",0,1
0,229,21,"<p>Ein Schiff fährt mit gleichbleibender Geschwindigkeit von A nach B. Es startet um 9.47 Uhr in A. Um 10.15 Uhr ist es noch 32 km von B entfernt. Um 10.50 Uhr ist es noch 18 km von B entfernt.</p>
<p>a) Um welche Zeit kommt das Schiff in B an?</p>
<p>b) Wie lang ist die Strecke von A nach B?</p>",0,1
1,230,21,"Ein Schnellzug verlässt den Bahnhof Astadt um 9.50 Uhr und fährt mit konstanter Geschwindigkeit ins 144 km entfernte Bestadt, wo er üblicherweise um 11.26 Uhr eintrifft. Heute jedoch hat der Zug um 11.10 Uhr eine Panne, welche die Weiterfahrt verunmöglicht. Um 11.45 Uhr trifft eine Ersatzlokomotive ein, die den Zug abschleppen soll. 10 Minuten später ist die Ersatzlokomotive an den Zug angehängt. Nun ist die Weiterfahrt zwar wieder möglich, aber nur noch mit 40 km/h. Um welche Zeit trifft der Zug heute in Bestadt ein?",0,1
2,231,21,"Paula plant mit ihrem Pferd Merlin einen Ritt: Zuerst 18 Minuten Schritt (6 km/h) und dann 8 Minuten Trab (15 km/h). Leider wirft der übermütige Merlin Paula nach 13 Minuten ab. Bis Paula wieder weiterreiten kann, entsteht ein Unterbruch. Um zur geplanten Zeit am Ziel zu sein, reitet Paula den Rest der Strecke im Galopp (25 km/h). Wie lange dauerte der Unterbruch?",0,1
3,232,21,"Melinda fährt mit einer durchschnittlichen Geschwindigkeit von 24 km/h in die Nachbarstadt. Sie startet um 9.47 Uhr und kommt um 11.02 Uhr an. Am Nachmittag radelt sie den gleichen Weg zurück. Da es nun öfters bergauf geht, ist ihre durchschnittliche Geschwindigkeit um 6 km/h kleiner. Wie lange braucht Melinda für den Rückweg?",0,1
4,233,21,"A und B starten mit ihren Velos auf einer 2400 m langen Rundbahn gleichzeitig vom gleichen Ort aus in entgegengesetzter Richtung. A fährt mit einer Geschwindigkeit von 10 m/s. A und B kreuzen sich nach 1 min 36 s erstmals.

a) Wie viele Meter legt B in einer Sekunde zurück?

b) Wie viele Meter muss A nach dem zweiten Kreuzen noch zurücklegen, bis er wieder am Startort vorbeifährt?

c) Wie viele Runden muss A insgesamt zurücklegen, bis sie sich erstmals beim Start kreuzen?

Bei dieser Aufgabe hat es 3 korrekte Antworten, eine für a), eine für b) und eine für c).",0,1
5,234,22,"Ein Schiff fährt mit gleichbleibender Geschwindigkeit von A nach B. Es startet um 9.47 Uhr in A. Um 10.15 Uhr ist es noch 32 km von B entfernt. Um 10.50 Uhr ist es noch 18 km von B entfernt.

a) Um welche Zeit kommt das Schiff in B an?

b) Wie lange ist die Strecke von A nach B?

Bei dieser Aufgabe hat es zwei korrekte Antworten. Klicke auf das richtige Ergebnis für die Aufgabe a) und b).",0,1
6,235,22,"Paula plant mit ihrem Pferd Merlin einen Ritt: Zuerst 18 Minuten Schritt (6 km/h) und dann 8 Minuten Trab (15 km/h). Leider wirft der übermütige Merlin Paula nach 13 Minuten ab. Bis Paula wieder weiterreiten kann, entsteht ein Unterbruch. Um zu geplanter Zeit am Ziel zu sein, reitet Paula den Rest der Strecke im Galopp (25 km/h). Wie lange dauerte der Unterbruch? <!-- -->",0,1
7,236,22,"Herr Huber verlässt A um 7.23 Uhr in Richtung B. Während der ersten 36 Minuten fährt er mit einer durchschnittlichen Geschwindigkeit von 95 km/h. Da sich das Wetter verschlechtert, kann er während der nächsten 26 km nur mit einer durchschnittlichen Geschwindigkeit von 65 km/h fahren. Um 9.05 Uhr muss Herr Huber in B eintreffen, welches 160 km von A entfernt ist. Mit welcher durchschnittlichen Geschwindigkeit muss Herr Huber das letzte Stück seines Weges zurücklegen?",0,1
8,237,22,Ein Automobilist möchte 210 km in 2 h 20 min zurücklegen. Wegen starken Verkehrs vermindert sich die Durchschnittsgeschwindigkeit um 15 km/h. Wie weit ist er nach Ablauf der geplanten Zeit noch vom Ziel entfernt?,0,1
9,238,22,Eine Fahrt mit dem Zug von Zürich nach Bern dauert gemäss Fahrplan 58 Minuten. Dabei werden 126 km zurückgelegt. In den ersten und letzten 5 Minuten darf der Zug nur je 48 km/h fahren. Welche Geschwindigkeit muss er während der übrigen Zeit durchschnittlich erreichen?,0,1
10,239,22,"Nadja will mit ihrem Auto an die Geburtstagsfeier ihrer Freundin fahren, welche 60 Kilometer entfernt wohnt. Auf dem Weg will sie noch ein Zwischenstopp von 15 min Minuten machen, damit sie noch ein Geschenk kaufen kann. Sie fährt mit einer konstanten Geschwindigkeit von 90 km/h. Wann muss sie losfahren, wenn sie um 18:30 Uhr bei der Freundin ankommen will?",0,1
0,240,22,In einem Autorennen werden drei Runden von je 10 km gefahren. Dabei wird eine Durchschnittsgeschwindigkeit von 150 km/h eingehalten. In der ersten Runde fährt das Auto mit einer konstanten Geschwindigkeit von 120 km/h und in der zweiten Runde mit einer konstanten Geschwindigkeit von 200 km/h. Mit welcher Geschwindigkeit wird die dritte Runde gefahren?,0,1
1,241,22,[latex]\text{6.450 km} : \text{75} = ?[/latex],0,1
2,242,23,"Mariella baut einen Zaun entlang einer Strasse, die 22 m lang ist. Wie viele Pfosten muss sie kaufen, wenn der Abstand von Pfosten zu Pfosten jeweils 1 m lang sein soll?",0,1
3,243,23,"Herr Humboldt umzäunt sein Haus. Der Zaun soll 125 m lang sein. Er schlägt Pfosten im Abstand von 2.5 m ein. Wie viele Abstände sind dies insgesamt? <!-- -->
<!-- -->",0,1
4,244,23,"Noel findet 19 Pfosten in seinem Keller. Er plant, damit einen Zaun entlang der Strasse zu bauen. Die Länge dieses Strassenabschnittes beträgt 129.6 m. Wie lang wird der Abstand zwischen den Pfosten sein?",0,1
5,245,23,Die Gärtnerei Haubel stellt entlang der Vorderseite ihres Geschäftes 12 Blumentöpfe in einer Reihe auf. Der Abstand zwischen den Töpfen beträgt jeweils 90 cm. Wie lange ist die ganze Länge?,0,1
6,246,23,"Ein Bauer hat im Herbst beim Abbrechen der Umzäunung seiner Weide 135 Pfähle eingesammelt. Sie hatten einen regelmässigen Abstand von 5.5 m. Im Frühling will er den Zaun wieder errichten. Weil einige Pfähle unbrauchbar geworden sind, vergrössert er den Abstand um einen halben Meter. Nachdem er alle brauchbaren Pfähle eingeschlagen hat, stellt er fest, dass der Abstand zwischen dem letzten Pfahl und dem Anfangspunkt kleiner ist.

a) Wie viele Pfähle hat er eingeschlagen?

b) Wie weit ist der letzte Pfahl vom Anfangspunkt entfernt?

Diese Aufgabe hat zwei korrekte Antworten. Klicke auf die korrekte Antwort für a) und die korrekte Antwort für b).",0,1
7,247,23,"Ein Skigebiet will die Förderkapazität einer Bergbahn vergrössern. Projektiert sind Gondeln für 6 Personen, die sich im Abstand von 25 Sekunden folgen.

a) Wie viele Personen können in einer Stunde befördert werden?

b) Da man mindestens 1200 Personen pro Stunde befördern will, wird der zeitliche Abstand zwischen zwei Gondeln verändert. Wie gross ist er nun?

Diese Aufgabe hat zwei korrekte Antworten. Klicke auf die korrekte Antwort für a) und die korrekte Antwort für b).",0,1
8,248,23,In einem Autorennen werden drei Runden von je 10 km gefahren. Dabei wird eine Durchschnittsgeschwindigkeit von 150 km/h eingehalten. In der ersten Runde fährt das Auto mit einer konstanten Geschwindigkeit von 120 km/h und in der zweiten Runde mit einer konstanten Geschwindigkeit von 200 km/h. Mit welcher Geschwindigkeit wird die dritte Runde gefahren?,0,1
9,249,24,"Ein Bademeister dreht um 08:50 Uhr den Wasserhahn auf, um das Schwimmbecken zu füllen. Es fliessen 36 Liter pro Minute ein und das Becken ist somit normalerweise um 12.10 Uhr gefüllt. Heute legt Frau Zuber um 10.15 zusätzlich noch einen Wasserschlauch ins Becken und stellt fest, dass das Becken deshalb schon um 11.24 Uhr gefüllt ist. Wie viel Wasser pro Minute kommen aus dem Wasserschlauch?",0,1
10,250,24,"Ein Becken wird mit drei Schläuchen gefüllt. Sie liefern insgesamt 49l pro Minute. Aus dem gelben Schlauch fliesst doppelt so viel wie aus dem roten, aus dem blauen Schlauch halb so viel wie aus dem roten. Um 07:50 Uhr werden der rote und der blaue Schlauch geöffnet. Sie könnten den Brunnen bis 14.50 Uhr ganz füllen. Wie viele Stunden und Minuten können gespart werden, wenn man um 11.55 Uhr zusätzlich den gelben Schlauch laufen lässt?
<!-- -->",0,1
11,251,24,"Ein Schwimmbecken hat für kaltes und warmes Wasser zwei verschiedene Zuleitungen. Mit der Kaltwasserröhre allein kann das Becken in einer Stunde gefüllt werden. Mit der Warmwasserröhre allein dauert das Füllen des Beckens doppelt so lange. Zu Beginn der Badesaison füllt der Bademeister das leere Becken. Er öffnet beide Röhren um 08.50 Uhr. Nach 18 Minuten merkt er, dass das Wasser zu kalt ist, und stellt die Kaltwasserröhre ab. Um wie viel Uhr wird das Schwimmbecken gefüllt sein?",0,1
12,252,24,"Ein Brunnen fasst 2240 Liter Wasser und kann durch drei Röhren A, B und C gefüllt werden. Röhre A liefert pro Minute doppelt so viele Liter wie Röhre C, Röhre B pro Miniute nur ein Viertel so viele Liter wie Röhre A.

a) Der leere Brunnen wird in zwei Drittel einer Stunde gefüllt. Wie viele Liter Wasser liefert jede Röhre pro Minute?

b) Der Brunnen ist leer. Um 11.45 Uhr werden alle Röhren geöffnet. Nach 20 Minuten fallen Röhre A und B aus. Wann ist der Brunnen voll?",0,1
0,253,24,"Ein Trog fasst 840 Liter. Er wird durch drei Röhren gefüllt. Zwei Röhren liefern pro Minute je 14 Liter Wasser. Die dritte Röhre allein würde den Trog in einer halben Stunde füllen. Die dritte Röhre ist zunächst 7 min lang verstopft. Während dieser Zeit fliesst nur aus den ersten zwei Röhren Wasser. Nachher laufen alle drei Röhren. Wie viele Minuten und Sekunden dauert es unter diesen Umständen insgesamt, bis der Trog ganz gefüllt ist?",0,1
1,254,24,Ein Swimmingpool soll mit frischem Wasser gefüllt werden. Um 08.45 Uhr wird der Wasserhahn aufgedreht und nun fliessen 42l pro Minute ein. Um 11.05 Uhr ist ein Drittel des Beckens gefüllt. Ab diesem Zeitpunkt fliessen aus einem inzwischen installierten Schlauch noch zusätzlich 18l pro Minute in den Swimmingpool. Zu welchem Zeitpunkt ist der Swimmingpool gefüllt?,0,1
2,255,24,"<p>Ein grüner Wasserschlauch füllt einen 80cm hohen Trog in 5 min. Mit einem dickeren schwarzen Schlauch dauert es eine Minute weniger lang.</p>
<p>a) Wie hoch steht das Wasser im Trog, wenn man zuerst während einer Minute nur den schwarzen Schlauch und danach während 60 Sekunden beide Schläuche benutzt?</p>
<p>b) Wie lange dauert es insgesamt, den leeren Trog zu füllen, wenn ab jetzt nur noch der grüne Schlauch benutzt wird?</p>",0,1
3,256,24,"Ein aufstellbarer Swimmingpool mit einem Fassungsvermögen von 54 hl ist leer. Um 12.05 Uhr muss er voll sein. Der Hauswart öffnet den ersten Schlauch um 07.20 Uhr und lässt 15 l pro Minute einlaufen. Wann muss der zweite Schlauch spätestens geöffnet werden, wenn über ihn 25 l pro Minute einfliessen?",0,1
4,257,25,Für die Ausführung eines Auftrages müssen 12 Maschinen 30 Tage lang eingesetzt werden. Nach 5 Tagen fallen 3 Maschinen aus und können wegen der Reparatur während 12 Tagen nicht eingesetzt werden. Wie viele Tage werden nun für die Ausführung des Auftrages im Ganzen benötigt?,0,1
5,258,25,"Für den Abtransport einer Kies Ladung werden 30 Tage benötigt, wenn 18 Kleintransporter zur Verfügung stehen. Nach 14 Tagen können zusätzlich noch 3 Grosstransporter eingesetzt werden, die je doppelt so viel transportieren können wie ein Kleintrans­porter. Um wie viel früher ist dadurch der Abtransport beendet?
<!-- -->",0,1
6,259,25,Auf einem Segeltörn (Reise mit einer Segeljacht) würden die Nahrungsmittelvorräte für die vierköpfige Besatzung 43 Tage reichen. Nach 4 Tagen erkrankt eine Person und isst deshalb während 15 Tagen nur ein Drittel ihrer Tagesration. Am Ende des Segeltörns sind alle Vorräte aufgebraucht. Wie lange hat die Reise gedauert?,0,1
7,260,25,"In einem Ferienlager sind 126 Jugendliche angemeldet, die 27 Tage miteinander verbringen wollen. Nach 9 Tagen kommt aber noch eine Gruppe Jugendlicher dazu. Der Koch stellt fest, dass die vorgesehene Esswarenmenge jetzt 4 Tage weniger lang aus­reicht. Wie viele Jugendliche sind dazugekommen?",0,1
8,261,25,"In einer Kleiderfabrik können 12 Näherinnen einen Auftrag in 19 Tagen ausführen. Während der ersten vier Tage arbeiten alle Näherinnen. Am fünften und am sechsten Tag arbeiten nur 9 und am siebten Tag nur 6 Frauen. Wie viele Näherinnen müssen für die restlichen Arbeitstage ein­gesetzt werden, damit der Auftrag rechtzeitig erledigt werden kann?",0,1
9,262,25,"Um einen Tunnel zu bohren, beginnen zwei Bautrupps von beiden Seiten gleichzeitig mit der Arbeit. Am einen Ende kommt eine grosse Maschine zum Einsatz, mit welcher man 38 Meter täglich bewältigt, am anderen Ende eine kleinere Maschine, mit der man pro Tag nur 24 Meter vorankommt. Die gesamte Bauzeit wurde auf 240 Tage berechnet. Nach 50 Tagen geht die kleine Maschine kaputt und man beschliesst, nur noch mit der grossen Maschine weiterzuarbeiten. Wie viele Tage länger dauert der Tunnelbau wegen des Ausfalls?",0,1
10,263,25,"Juri möchte den Garten vor seinem Haus komplett umgestalten. Damit er sicher fertig wird an einem Tag, beginnt er schon um 8 Uhr morgens. Er hat auch seinen jüngeren Bruder um Hilfe gebeten, welcher jedoch erst um 10.15 Uhr dazu stösst. Hätten beide um 8 Uhr begonnen und arbeitete sein Bruder genauso schnell wie Juri, so wären sie bereits um 13.30 fertig geworden. Leider arbeitet der jüngere Bruder aber nur halb so schnell wie Juri. Wann werden die beiden fertig, wenn sie um halb 2 Uhr noch eine Stunde Mittagspause machen?",0,1
11,264,25,"In einer Fabrik werden von 18 Angestellten 8 Arbeitstage zur Herstellung einer Maschine benötigt, wenn sie täglich 8 h arbeiten. Wie viele Stunden pro Tag müsste gearbeitet werden, wenn nach 2 Tagen 6 Angestellte ausfallen und vom Kunden deshalb eine Terminverzögerung von 3 Tagen gewährt wird?",0,1
12,265,27,"Ein Car mit einem Gesamtgewicht von 9 Tonnen fährt mit Passagieren von Zürich nach Venedig und wieder zurück. Die Strecke Zürich-Venedig ist 600 km lang. Die Reisenden fahren alle die gesamte Strecke hin und zurück und machen einen Sechstel des Gesamtgewichtes aus. Für 100 Kilometer benötigt der Bus 27 kg Treibstoff. Der Fahrer tankt vor der Abfahrt so viel Benzin, dass es gerade für die Hin- und die Rückfahrt reicht (ohne Reserve). Wie viele Tonnen wiegt der Car ohne Passagiere und ohne Treibstoff?",0,1
